#bedGraph section chr1:0-248956422
chr1	0	250000	nan
chr1	250000	500000	nan
chr1	500000	750000	nan
chr1	750000	1000000	0.898942
chr1	1000000	1250000	1.05534
chr1	1250000	1500000	0.957938
chr1	1500000	1750000	0.938339
chr1	1750000	2000000	1.13649
chr1	2000000	2250000	0.820416
chr1	2250000	2500000	0.66184
chr1	2500000	2750000	0.483125
chr1	2750000	3000000	nan
chr1	3000000	3250000	0.5117
chr1	3250000	3500000	0.580924
chr1	3500000	3750000	0.716764
chr1	3750000	4000000	0.551204
chr1	4000000	4250000	0.492078
chr1	4250000	4500000	0.394838
chr1	4500000	4750000	0.237241
chr1	4750000	5000000	0.283282
chr1	5000000	5250000	0.378211
chr1	5250000	5500000	0.271373
chr1	5500000	5750000	0.4638
chr1	5750000	6000000	0.511103
chr1	6000000	6250000	0.853436
chr1	6250000	6500000	0.875154
chr1	6500000	6750000	0.802805
chr1	6750000	7000000	0.677022
chr1	7000000	7250000	0.486476
chr1	7250000	7500000	0.568182
chr1	7500000	7750000	0.498337
chr1	7750000	8000000	0.497659
chr1	8000000	8250000	0.603978
chr1	8250000	8500000	0.517242
chr1	8500000	8750000	0.640798
chr1	8750000	9000000	0.602246
chr1	9000000	9250000	0.697546
chr1	9250000	9500000	0.760822
chr1	9500000	9750000	0.700709
chr1	9750000	10000000	0.772661
chr1	10000000	10250000	0.752084
chr1	10250000	10500000	0.718912
chr1	10500000	10750000	0.888066
chr1	10750000	11000000	0.795961
chr1	11000000	11250000	0.782571
chr1	11250000	11500000	0.827103
chr1	11500000	11750000	0.890947
chr1	11750000	12000000	0.96982
chr1	12000000	12250000	0.962121
chr1	12250000	12500000	0.793801
chr1	12500000	12750000	0.754565
chr1	12750000	13000000	nan
chr1	13000000	13250000	nan
chr1	13250000	13500000	nan
chr1	13500000	13750000	0.554006
chr1	13750000	14000000	0.392887
chr1	14000000	14250000	0.410945
chr1	14250000	14500000	0.372597
chr1	14500000	14750000	0.42257
chr1	14750000	15000000	0.48603
chr1	15000000	15250000	0.596037
chr1	15250000	15500000	0.762867
chr1	15500000	15750000	1.02276
chr1	15750000	16000000	0.97897
chr1	16000000	16250000	1.12405
chr1	16250000	16500000	0.998469
chr1	16500000	16750000	0.921653
chr1	16750000	17000000	nan
chr1	17000000	17250000	0.858917
chr1	17250000	17500000	0.841628
chr1	17500000	17750000	0.739661
chr1	17750000	18000000	0.479372
chr1	18000000	18250000	0.593292
chr1	18250000	18500000	0.595786
chr1	18500000	18750000	0.610568
chr1	18750000	19000000	0.637273
chr1	19000000	19250000	0.813462
chr1	19250000	19500000	0.775169
chr1	19500000	19750000	0.662152
chr1	19750000	20000000	0.59372
chr1	20000000	20250000	0.580332
chr1	20250000	20500000	0.605477
chr1	20500000	20750000	0.593695
chr1	20750000	21000000	0.647134
chr1	21000000	21250000	0.653106
chr1	21250000	21500000	0.608959
chr1	21500000	21750000	0.710183
chr1	21750000	22000000	0.813884
chr1	22000000	22250000	0.606543
chr1	22250000	22500000	0.667305
chr1	22500000	22750000	0.604613
chr1	22750000	23000000	0.559663
chr1	23000000	23250000	0.706617
chr1	23250000	23500000	0.775209
chr1	23500000	23750000	0.887969
chr1	23750000	24000000	0.757517
chr1	24000000	24250000	0.704161
chr1	24250000	24500000	0.708694
chr1	24500000	24750000	0.659926
chr1	24750000	25000000	0.734875
chr1	25000000	25250000	0.620629
chr1	25250000	25500000	0.682045
chr1	25500000	25750000	0.763976
chr1	25750000	26000000	0.758757
chr1	26000000	26250000	0.762409
chr1	26250000	26500000	0.875523
chr1	26500000	26750000	0.863675
chr1	26750000	27000000	0.859251
chr1	27000000	27250000	0.807128
chr1	27250000	27500000	0.817897
chr1	27500000	27750000	0.769888
chr1	27750000	28000000	0.776354
chr1	28000000	28250000	0.665113
chr1	28250000	28500000	0.762386
chr1	28500000	28750000	0.717535
chr1	28750000	29000000	0.709883
chr1	29000000	29250000	0.54739
chr1	29250000	29500000	0.402501
chr1	29500000	29750000	0.340532
chr1	29750000	30000000	0.446351
chr1	30000000	30250000	0.298199
chr1	30250000	30500000	0.347438
chr1	30500000	30750000	0.433959
chr1	30750000	31000000	0.6451
chr1	31000000	31250000	0.756069
chr1	31250000	31500000	0.779903
chr1	31500000	31750000	0.881993
chr1	31750000	32000000	0.850442
chr1	32000000	32250000	0.849486
chr1	32250000	32500000	0.880898
chr1	32500000	32750000	0.813836
chr1	32750000	33000000	0.791211
chr1	33000000	33250000	0.677887
chr1	33250000	33500000	0.611133
chr1	33500000	33750000	0.369736
chr1	33750000	34000000	0.354642
chr1	34000000	34250000	0.403433
chr1	34250000	34500000	0.291568
chr1	34500000	34750000	0.394228
chr1	34750000	35000000	0.503666
chr1	35000000	35250000	0.616003
chr1	35250000	35500000	0.67949
chr1	35500000	35750000	0.756932
chr1	35750000	36000000	0.800479
chr1	36000000	36250000	0.862374
chr1	36250000	36500000	0.812046
chr1	36500000	36750000	0.462776
chr1	36750000	37000000	0.588369
chr1	37000000	37250000	0.505617
chr1	37250000	37500000	0.521181
chr1	37500000	37750000	0.744718
chr1	37750000	38000000	0.663183
chr1	38000000	38250000	0.573441
chr1	38250000	38500000	0.720782
chr1	38500000	38750000	0.450957
chr1	38750000	39000000	0.531632
chr1	39000000	39250000	0.716183
chr1	39250000	39500000	0.658416
chr1	39500000	39750000	0.78158
chr1	39750000	40000000	0.825478
chr1	40000000	40250000	0.770346
chr1	40250000	40500000	0.745561
chr1	40500000	40750000	0.834614
chr1	40750000	41000000	0.827737
chr1	41000000	41250000	0.638908
chr1	41250000	41500000	0.760885
chr1	41500000	41750000	0.494855
chr1	41750000	42000000	0.535236
chr1	42000000	42250000	0.436771
chr1	42250000	42500000	0.666874
chr1	42500000	42750000	0.663726
chr1	42750000	43000000	0.880214
chr1	43000000	43250000	0.907683
chr1	43250000	43500000	1.00307
chr1	43500000	43750000	1.01137
chr1	43750000	44000000	1.06323
chr1	44000000	44250000	0.805707
chr1	44250000	44500000	1.07036
chr1	44500000	44750000	0.940884
chr1	44750000	45000000	0.924999
chr1	45000000	45250000	0.843094
chr1	45250000	45500000	0.833606
chr1	45500000	45750000	0.978813
chr1	45750000	46000000	1.0472
chr1	46000000	46250000	0.997194
chr1	46250000	46500000	1.16755
chr1	46500000	46750000	0.932399
chr1	46750000	47000000	0.614261
chr1	47000000	47250000	0.610301
chr1	47250000	47500000	0.499096
chr1	47500000	47750000	0.424372
chr1	47750000	48000000	0.199341
chr1	48000000	48250000	0.0483822
chr1	48250000	48500000	-0.131651
chr1	48500000	48750000	-0.094629
chr1	48750000	49000000	-0.162694
chr1	49000000	49250000	-0.293545
chr1	49250000	49500000	-0.312687
chr1	49500000	49750000	-0.251
chr1	49750000	50000000	-0.264177
chr1	50000000	50250000	-0.149103
chr1	50250000	50500000	-0.0790901
chr1	50500000	50750000	-0.00709712
chr1	50750000	51000000	0.0639184
chr1	51000000	51250000	0.0495148
chr1	51250000	51500000	0.351542
chr1	51500000	51750000	0.476144
chr1	51750000	52000000	0.671247
chr1	52000000	52250000	0.763247
chr1	52250000	52500000	0.799558
chr1	52500000	52750000	0.882131
chr1	52750000	53000000	0.799865
chr1	53000000	53250000	0.913319
chr1	53250000	53500000	1.11429
chr1	53500000	53750000	0.927249
chr1	53750000	54000000	0.800223
chr1	54000000	54250000	0.619999
chr1	54250000	54500000	0.88971
chr1	54500000	54750000	0.676007
chr1	54750000	55000000	0.56468
chr1	55000000	55250000	0.232914
chr1	55250000	55500000	-0.251404
chr1	55500000	55750000	-0.331955
chr1	55750000	56000000	-0.409781
chr1	56000000	56250000	-0.387856
chr1	56250000	56500000	-0.194969
chr1	56500000	56750000	-0.247116
chr1	56750000	57000000	-0.34135
chr1	57000000	57250000	-0.286631
chr1	57250000	57500000	-0.250842
chr1	57500000	57750000	-0.238248
chr1	57750000	58000000	-0.246482
chr1	58000000	58250000	-0.174879
chr1	58250000	58500000	-0.143728
chr1	58500000	58750000	-0.125055
chr1	58750000	59000000	-0.131212
chr1	59000000	59250000	-0.0991649
chr1	59250000	59500000	-0.273381
chr1	59500000	59750000	-0.313266
chr1	59750000	60000000	-0.417445
chr1	60000000	60250000	-0.510827
chr1	60250000	60500000	-0.674965
chr1	60500000	60750000	-0.60402
chr1	60750000	61000000	-0.363192
chr1	61000000	61250000	-0.2864
chr1	61250000	61500000	-0.35986
chr1	61500000	61750000	-0.143214
chr1	61750000	62000000	0.0652578
chr1	62000000	62250000	0.371769
chr1	62250000	62500000	0.531886
chr1	62500000	62750000	0.461429
chr1	62750000	63000000	0.331205
chr1	63000000	63250000	0.431967
chr1	63250000	63500000	0.418882
chr1	63500000	63750000	0.109543
chr1	63750000	64000000	0.149554
chr1	64000000	64250000	-0.144098
chr1	64250000	64500000	0.107379
chr1	64500000	64750000	0.116918
chr1	64750000	65000000	0.055072
chr1	65000000	65250000	-0.0430701
chr1	65250000	65500000	-0.327924
chr1	65500000	65750000	-0.59463
chr1	65750000	66000000	-0.633679
chr1	66000000	66250000	-0.632891
chr1	66250000	66500000	-0.466838
chr1	66500000	66750000	-0.594121
chr1	66750000	67000000	-0.540152
chr1	67000000	67250000	-0.389111
chr1	67250000	67500000	0.0490474
chr1	67500000	67750000	-0.130119
chr1	67750000	68000000	-0.350175
chr1	68000000	68250000	-0.427825
chr1	68250000	68500000	-0.47017
chr1	68500000	68750000	-0.578101
chr1	68750000	69000000	-0.642192
chr1	69000000	69250000	-0.598347
chr1	69250000	69500000	-0.663535
chr1	69500000	69750000	-0.637124
chr1	69750000	70000000	-0.645252
chr1	70000000	70250000	-0.484098
chr1	70250000	70500000	-0.0923465
chr1	70500000	70750000	-0.486987
chr1	70750000	71000000	-0.646833
chr1	71000000	71250000	-0.542409
chr1	71250000	71500000	-0.635819
chr1	71500000	71750000	-0.575859
chr1	71750000	72000000	-0.577091
chr1	72000000	72250000	-0.569191
chr1	72250000	72500000	-0.611996
chr1	72500000	72750000	-0.500345
chr1	72750000	73000000	-0.564681
chr1	73000000	73250000	-0.511682
chr1	73250000	73500000	-0.591134
chr1	73500000	73750000	-0.601464
chr1	73750000	74000000	-0.543828
chr1	74000000	74250000	-0.615419
chr1	74250000	74500000	-0.59705
chr1	74500000	74750000	-0.50253
chr1	74750000	75000000	-0.594013
chr1	75000000	75250000	-0.50634
chr1	75250000	75500000	-0.5555
chr1	75500000	75750000	-0.43416
chr1	75750000	76000000	-0.309017
chr1	76000000	76250000	-0.226767
chr1	76250000	76500000	-0.387208
chr1	76500000	76750000	-0.380495
chr1	76750000	77000000	-0.331302
chr1	77000000	77250000	-0.306161
chr1	77250000	77500000	-0.201873
chr1	77500000	77750000	0.000820202
chr1	77750000	78000000	0.0327326
chr1	78000000	78250000	-0.350653
chr1	78250000	78500000	-0.624889
chr1	78500000	78750000	-0.568131
chr1	78750000	79000000	-0.575159
chr1	79000000	79250000	-0.57201
chr1	79250000	79500000	-0.480193
chr1	79500000	79750000	-0.533937
chr1	79750000	80000000	-0.519391
chr1	80000000	80250000	-0.494742
chr1	80250000	80500000	-0.541279
chr1	80500000	80750000	-0.508877
chr1	80750000	81000000	-0.508067
chr1	81000000	81250000	-0.293155
chr1	81250000	81500000	-0.153251
chr1	81500000	81750000	-0.0528931
chr1	81750000	82000000	-0.121796
